"workerid","proliferate.condition","block_id","condition","item_id","original_choice","response","rt","trial_num","verb","error","response_corr","response_num","discourse_type"
329,"condition1","0","juede_contrastive",11,"觉得","juede",17648,1,"juede",NA,"correct",1,"constrained"
329,"condition1","0","juede_unclear",115,"觉得","juede",84674,3,"juede",NA,"correct",1,"unconstrained"
329,"condition1","0","yiwei_unclear",109,"以为","yiwei",5858,4,"yiwei",NA,"correct",1,"unconstrained"
329,"condition1","0","yiwei_contrastive",6,"以为","yiwei",9644,5,"yiwei",NA,"correct",1,"constrained"
329,"condition1","0","juede_contrastive",19,"觉得","juede",9023,6,"juede",NA,"correct",1,"constrained"
329,"condition1","0","yiwei_contrastive",4,"觉得","juede",6557,8,"yiwei",NA,"incorrect",0,"constrained"
329,"condition1","0","juede_unclear",116,"觉得","juede",9803,9,"juede",NA,"correct",1,"unconstrained"
329,"condition1","0","yiwei_unclear",102,"以为","yiwei",19341,10,"yiwei",NA,"correct",1,"unconstrained"
329,"condition1","1","yiwei_unclear",108,"觉得","juede",15099,12,"yiwei",NA,"incorrect",0,"unconstrained"
329,"condition1","1","yiwei_contrastive",9,"以为","yiwei",21500,14,"yiwei",NA,"correct",1,"constrained"
329,"condition1","1","yiwei_contrastive",3,"以为","yiwei",11151,15,"yiwei",NA,"correct",1,"constrained"
329,"condition1","1","juede_contrastive",20,"觉得","juede",22491,16,"juede",NA,"correct",1,"constrained"
329,"condition1","1","yiwei_unclear",103,"以为","yiwei",11201,17,"yiwei",NA,"correct",1,"unconstrained"
329,"condition1","1","juede_contrastive",17,"觉得","juede",12340,18,"juede",NA,"correct",1,"constrained"
329,"condition1","1","juede_unclear",111,"觉得","juede",5293,19,"juede",NA,"correct",1,"unconstrained"
329,"condition1","1","juede_unclear",113,"觉得","juede",5491,20,"juede",NA,"correct",1,"unconstrained"
329,"condition1","2","juede_unclear",114,"觉得","juede",7583,22,"juede",NA,"correct",1,"unconstrained"
329,"condition1","2","juede_unclear",118,"觉得","juede",6633,23,"juede",NA,"correct",1,"unconstrained"
329,"condition1","2","yiwei_contrastive",2,"以为","yiwei",13710,25,"yiwei",NA,"correct",1,"constrained"
329,"condition1","2","yiwei_unclear",105,"觉得","juede",11533,26,"yiwei",NA,"incorrect",0,"unconstrained"
329,"condition1","2","yiwei_contrastive",10,"以为","yiwei",6283,27,"yiwei",NA,"correct",1,"constrained"
329,"condition1","2","juede_contrastive",18,"以为","yiwei",9425,28,"juede",NA,"incorrect",0,"constrained"
329,"condition1","2","juede_contrastive",13,"以为","yiwei",21567,29,"juede",NA,"incorrect",0,"constrained"
329,"condition1","2","yiwei_unclear",110,"以为","yiwei",53984,30,"yiwei",NA,"correct",1,"unconstrained"
329,"condition1","3","yiwei_unclear",101,"以为","yiwei",10707,31,"yiwei",NA,"correct",1,"unconstrained"
329,"condition1","3","juede_unclear",117,"以为","yiwei",29375,32,"juede",NA,"incorrect",0,"unconstrained"
329,"condition1","3","juede_unclear",112,"觉得","juede",9850,33,"juede",NA,"correct",1,"unconstrained"
329,"condition1","3","juede_contrastive",15,"觉得","juede",9192,34,"juede",NA,"correct",1,"constrained"
329,"condition1","3","juede_contrastive",12,"觉得","juede",5017,35,"juede",NA,"correct",1,"constrained"
329,"condition1","3","yiwei_contrastive",1,"以为","yiwei",6050,36,"yiwei",NA,"correct",1,"constrained"
329,"condition1","3","yiwei_unclear",107,"以为","yiwei",7409,37,"yiwei",NA,"correct",1,"unconstrained"
329,"condition1","3","yiwei_contrastive",8,"以为","yiwei",8424,39,"yiwei",NA,"correct",1,"constrained"
329,"condition1","4","yiwei_contrastive",5,"以为","yiwei",10818,42,"yiwei",NA,"correct",1,"constrained"
329,"condition1","4","juede_unclear",119,"觉得","juede",5034,44,"juede",NA,"correct",1,"unconstrained"
329,"condition1","4","yiwei_contrastive",7,"觉得","juede",6182,45,"yiwei",NA,"incorrect",0,"constrained"
329,"condition1","4","yiwei_unclear",106,"觉得","juede",17126,46,"yiwei",NA,"incorrect",0,"unconstrained"
329,"condition1","4","yiwei_unclear",104,"觉得","juede",17166,47,"yiwei",NA,"incorrect",0,"unconstrained"
329,"condition1","4","juede_contrastive",16,"觉得","juede",15658,48,"juede",NA,"correct",1,"constrained"
329,"condition1","4","juede_unclear",120,"觉得","juede",23400,49,"juede",NA,"correct",1,"unconstrained"
329,"condition1","4","juede_contrastive",14,"觉得","juede",13592,50,"juede",NA,"correct",1,"constrained"
318,"condition1","0","yiwei_contrastive",10,"以为","yiwei",11349,1,"yiwei",NA,"correct",1,"constrained"
318,"condition1","0","juede_contrastive",20,"觉得","juede",8598,4,"juede",NA,"correct",1,"constrained"
318,"condition1","0","yiwei_contrastive",5,"以为","yiwei",6170,5,"yiwei",NA,"correct",1,"constrained"
318,"condition1","0","yiwei_unclear",104,"觉得","juede",16632,6,"yiwei",NA,"incorrect",0,"unconstrained"
318,"condition1","0","juede_unclear",114,"觉得","juede",19618,7,"juede",NA,"correct",1,"unconstrained"
318,"condition1","0","juede_contrastive",17,"觉得","juede",7529,8,"juede",NA,"correct",1,"constrained"
318,"condition1","0","juede_unclear",112,"觉得","juede",9485,9,"juede",NA,"correct",1,"unconstrained"
318,"condition1","0","yiwei_unclear",110,"以为","yiwei",8249,10,"yiwei",NA,"correct",1,"unconstrained"
318,"condition1","1","juede_unclear",120,"觉得","juede",5249,11,"juede",NA,"correct",1,"unconstrained"
318,"condition1","1","yiwei_unclear",105,"以为","yiwei",7417,12,"yiwei",NA,"correct",1,"unconstrained"
318,"condition1","1","yiwei_unclear",102,"以为","yiwei",8934,13,"yiwei",NA,"correct",1,"unconstrained"
318,"condition1","1","juede_contrastive",11,"觉得","juede",12002,14,"juede",NA,"correct",1,"constrained"
318,"condition1","1","yiwei_contrastive",6,"以为","yiwei",3434,16,"yiwei",NA,"correct",1,"constrained"
318,"condition1","1","juede_unclear",119,"觉得","juede",4449,17,"juede",NA,"correct",1,"unconstrained"
318,"condition1","1","yiwei_contrastive",1,"以为","yiwei",6350,18,"yiwei",NA,"correct",1,"constrained"
318,"condition1","1","juede_contrastive",18,"觉得","juede",11209,19,"juede",NA,"correct",1,"constrained"
318,"condition1","2","juede_unclear",118,"觉得","juede",6454,21,"juede",NA,"correct",1,"unconstrained"
318,"condition1","2","yiwei_unclear",103,"以为","yiwei",4280,22,"yiwei",NA,"correct",1,"unconstrained"
318,"condition1","2","juede_unclear",117,"觉得","juede",14767,25,"juede",NA,"correct",1,"unconstrained"
318,"condition1","2","yiwei_contrastive",3,"以为","yiwei",4302,26,"yiwei",NA,"correct",1,"constrained"
318,"condition1","2","juede_contrastive",14,"觉得","juede",11132,27,"juede",NA,"correct",1,"constrained"
318,"condition1","2","yiwei_contrastive",4,"以为","yiwei",10466,28,"yiwei",NA,"correct",1,"constrained"
318,"condition1","2","juede_contrastive",16,"觉得","juede",9061,29,"juede",NA,"correct",1,"constrained"
318,"condition1","2","yiwei_unclear",106,"以为","yiwei",6871,30,"yiwei",NA,"correct",1,"unconstrained"
318,"condition1","3","juede_unclear",113,"觉得","juede",3835,31,"juede",NA,"correct",1,"unconstrained"
318,"condition1","3","juede_unclear",116,"觉得","juede",6458,33,"juede",NA,"correct",1,"unconstrained"
318,"condition1","3","juede_contrastive",13,"觉得","juede",9306,34,"juede",NA,"correct",1,"constrained"
318,"condition1","3","yiwei_unclear",101,"以为","yiwei",3883,35,"yiwei",NA,"correct",1,"unconstrained"
318,"condition1","3","yiwei_unclear",109,"以为","yiwei",4934,36,"yiwei",NA,"correct",1,"unconstrained"
318,"condition1","3","yiwei_contrastive",9,"以为","yiwei",5049,37,"yiwei",NA,"correct",1,"constrained"
318,"condition1","3","yiwei_contrastive",8,"以为","yiwei",30583,38,"yiwei",NA,"correct",1,"constrained"
318,"condition1","3","juede_contrastive",19,"觉得","juede",4301,39,"juede",NA,"correct",1,"constrained"
318,"condition1","4","juede_unclear",111,"觉得","juede",6652,41,"juede",NA,"correct",1,"unconstrained"
318,"condition1","4","yiwei_unclear",107,"以为","yiwei",5348,42,"yiwei",NA,"correct",1,"unconstrained"
318,"condition1","4","juede_contrastive",12,"觉得","juede",3931,43,"juede",NA,"correct",1,"constrained"
318,"condition1","4","yiwei_unclear",108,"觉得","juede",5100,45,"yiwei",NA,"incorrect",0,"unconstrained"
318,"condition1","4","juede_contrastive",15,"觉得","juede",6934,47,"juede",NA,"correct",1,"constrained"
318,"condition1","4","yiwei_contrastive",2,"以为","yiwei",4167,48,"yiwei",NA,"correct",1,"constrained"
318,"condition1","4","yiwei_contrastive",7,"以为","yiwei",3749,49,"yiwei",NA,"correct",1,"constrained"
318,"condition1","4","juede_unclear",115,"觉得","juede",10262,50,"juede",NA,"correct",1,"unconstrained"
291,"condition1","0","juede_unclear",116,"觉得","juede",37915,1,"juede",NA,"correct",1,"unconstrained"
291,"condition1","0","juede_contrastive",13,"觉得","juede",10906,2,"juede",NA,"correct",1,"constrained"
291,"condition1","0","juede_unclear",113,"觉得","juede",18949,4,"juede",NA,"correct",1,"unconstrained"
291,"condition1","0","juede_contrastive",14,"觉得","juede",60879,5,"juede",NA,"correct",1,"constrained"
291,"condition1","0","yiwei_unclear",105,"以为","yiwei",20342,6,"yiwei",NA,"correct",1,"unconstrained"
291,"condition1","0","yiwei_contrastive",1,"以为","yiwei",5351,8,"yiwei",NA,"correct",1,"constrained"
291,"condition1","0","yiwei_unclear",106,"以为","yiwei",5250,9,"yiwei",NA,"correct",1,"unconstrained"
291,"condition1","0","yiwei_contrastive",3,"以为","yiwei",5422,10,"yiwei",NA,"correct",1,"constrained"
291,"condition1","1","yiwei_contrastive",10,"以为","yiwei",7210,11,"yiwei",NA,"correct",1,"constrained"
291,"condition1","1","juede_contrastive",15,"觉得","juede",18158,12,"juede",NA,"correct",1,"constrained"
291,"condition1","1","yiwei_contrastive",4,"以为","yiwei",6886,13,"yiwei",NA,"correct",1,"constrained"
291,"condition1","1","juede_unclear",115,"觉得","juede",16523,14,"juede",NA,"correct",1,"unconstrained"
291,"condition1","1","yiwei_unclear",101,"以为","yiwei",1080266,15,"yiwei",NA,"correct",1,"unconstrained"
291,"condition1","1","yiwei_unclear",107,"以为","yiwei",13703,16,"yiwei",NA,"correct",1,"unconstrained"
291,"condition1","1","juede_contrastive",11,"觉得","juede",2350,17,"juede",NA,"correct",1,"constrained"
291,"condition1","1","juede_unclear",111,"觉得","juede",83926,20,"juede",NA,"correct",1,"unconstrained"
291,"condition1","2","juede_unclear",117,"以为","yiwei",25965,21,"juede",NA,"incorrect",0,"unconstrained"
291,"condition1","2","yiwei_contrastive",9,"以为","yiwei",5372,22,"yiwei",NA,"correct",1,"constrained"
291,"condition1","2","yiwei_unclear",110,"觉得","juede",12835,23,"yiwei",NA,"incorrect",0,"unconstrained"
291,"condition1","2","juede_contrastive",12,"觉得","juede",2191,26,"juede",NA,"correct",1,"constrained"
291,"condition1","2","yiwei_unclear",104,"以为","yiwei",6140,27,"yiwei",NA,"correct",1,"unconstrained"
291,"condition1","2","juede_contrastive",17,"觉得","juede",3170,28,"juede",NA,"correct",1,"constrained"
291,"condition1","2","yiwei_contrastive",5,"以为","yiwei",3813,29,"yiwei",NA,"correct",1,"constrained"
291,"condition1","2","juede_unclear",119,"觉得","juede",2372,30,"juede",NA,"correct",1,"unconstrained"
291,"condition1","3","juede_contrastive",19,"觉得","juede",4144,31,"juede",NA,"correct",1,"constrained"
291,"condition1","3","yiwei_contrastive",6,"以为","yiwei",4219,32,"yiwei",NA,"correct",1,"constrained"
291,"condition1","3","juede_unclear",118,"觉得","juede",3183,33,"juede",NA,"correct",1,"unconstrained"
291,"condition1","3","juede_contrastive",16,"觉得","juede",37762,35,"juede",NA,"correct",1,"constrained"
291,"condition1","3","yiwei_unclear",108,"觉得","juede",17493,36,"yiwei",NA,"incorrect",0,"unconstrained"
291,"condition1","3","yiwei_unclear",109,"以为","yiwei",4609,38,"yiwei",NA,"correct",1,"unconstrained"
291,"condition1","3","yiwei_contrastive",7,"以为","yiwei",8454,39,"yiwei",NA,"correct",1,"constrained"
291,"condition1","3","juede_unclear",112,"觉得","juede",4504,40,"juede",NA,"correct",1,"unconstrained"
291,"condition1","4","yiwei_unclear",102,"以为","yiwei",71816,41,"yiwei",NA,"correct",1,"unconstrained"
291,"condition1","4","yiwei_unclear",103,"以为","yiwei",4850,43,"yiwei",NA,"correct",1,"unconstrained"
291,"condition1","4","juede_unclear",114,"觉得","juede",6936,44,"juede",NA,"correct",1,"unconstrained"
291,"condition1","4","juede_contrastive",20,"以为","yiwei",4174,45,"juede",NA,"incorrect",0,"constrained"
291,"condition1","4","yiwei_contrastive",8,"以为","yiwei",2659,46,"yiwei",NA,"correct",1,"constrained"
291,"condition1","4","yiwei_contrastive",2,"以为","yiwei",4218,47,"yiwei",NA,"correct",1,"constrained"
291,"condition1","4","juede_contrastive",18,"觉得","juede",4490,48,"juede",NA,"correct",1,"constrained"
291,"condition1","4","juede_unclear",120,"以为","yiwei",3377,49,"juede",NA,"incorrect",0,"unconstrained"
298,"condition1","0","juede_unclear",112,"觉得","juede",29100,3,"juede",NA,"correct",1,"unconstrained"
298,"condition1","0","juede_contrastive",15,"以为","yiwei",45678,4,"juede",NA,"incorrect",0,"constrained"
298,"condition1","0","juede_unclear",117,"以为","yiwei",46676,5,"juede",NA,"incorrect",0,"unconstrained"
298,"condition1","0","yiwei_contrastive",3,"以为","yiwei",18670,6,"yiwei",NA,"correct",1,"constrained"
298,"condition1","0","yiwei_contrastive",7,"觉得","juede",42765,7,"yiwei",NA,"incorrect",0,"constrained"
298,"condition1","0","yiwei_unclear",103,"以为","yiwei",10505,8,"yiwei",NA,"correct",1,"unconstrained"
298,"condition1","0","yiwei_unclear",108,"觉得","juede",49803,9,"yiwei",NA,"incorrect",0,"unconstrained"
298,"condition1","0","juede_contrastive",19,"觉得","juede",14262,10,"juede",NA,"correct",1,"constrained"
298,"condition1","1","juede_contrastive",13,"觉得","juede",25771,12,"juede",NA,"correct",1,"constrained"
298,"condition1","1","juede_unclear",119,"觉得","juede",21190,13,"juede",NA,"correct",1,"unconstrained"
298,"condition1","1","yiwei_unclear",101,"觉得","juede",28961,14,"yiwei",NA,"incorrect",0,"unconstrained"
298,"condition1","1","yiwei_contrastive",5,"以为","yiwei",19374,15,"yiwei",NA,"correct",1,"constrained"
298,"condition1","1","juede_contrastive",17,"以为","yiwei",32077,16,"juede",NA,"incorrect",0,"constrained"
298,"condition1","1","yiwei_unclear",110,"觉得","juede",21665,17,"yiwei",NA,"incorrect",0,"unconstrained"
298,"condition1","1","yiwei_contrastive",2,"以为","yiwei",31755,19,"yiwei",NA,"correct",1,"constrained"
298,"condition1","1","juede_unclear",118,"觉得","juede",23701,20,"juede",NA,"correct",1,"unconstrained"
298,"condition1","2","yiwei_contrastive",1,"以为","yiwei",30580,22,"yiwei",NA,"correct",1,"constrained"
298,"condition1","2","yiwei_unclear",104,"以为","yiwei",22931,23,"yiwei",NA,"correct",1,"unconstrained"
298,"condition1","2","juede_contrastive",16,"觉得","juede",14676,24,"juede",NA,"correct",1,"constrained"
298,"condition1","2","juede_contrastive",20,"觉得","juede",21245,25,"juede",NA,"correct",1,"constrained"
298,"condition1","2","yiwei_contrastive",9,"以为","yiwei",40135,26,"yiwei",NA,"correct",1,"constrained"
298,"condition1","2","juede_unclear",114,"觉得","juede",17038,27,"juede",NA,"correct",1,"unconstrained"
298,"condition1","2","yiwei_unclear",105,"觉得","juede",38188,28,"yiwei",NA,"incorrect",0,"unconstrained"
298,"condition1","2","juede_unclear",111,"觉得","juede",11405,29,"juede",NA,"correct",1,"unconstrained"
298,"condition1","3","juede_unclear",113,"觉得","juede",25283,31,"juede",NA,"correct",1,"unconstrained"
298,"condition1","3","yiwei_unclear",109,"以为","yiwei",35008,32,"yiwei",NA,"correct",1,"unconstrained"
298,"condition1","3","juede_contrastive",14,"觉得","juede",20473,33,"juede",NA,"correct",1,"constrained"
298,"condition1","3","yiwei_contrastive",8,"以为","yiwei",37459,34,"yiwei",NA,"correct",1,"constrained"
298,"condition1","3","juede_unclear",115,"觉得","juede",24656,35,"juede",NA,"correct",1,"unconstrained"
298,"condition1","3","juede_contrastive",11,"觉得","juede",22720,36,"juede",NA,"correct",1,"constrained"
298,"condition1","3","yiwei_unclear",107,"以为","yiwei",25133,37,"yiwei",NA,"correct",1,"unconstrained"
298,"condition1","3","yiwei_contrastive",10,"以为","yiwei",35090,39,"yiwei",NA,"correct",1,"constrained"
298,"condition1","4","juede_unclear",120,"觉得","juede",21627,41,"juede",NA,"correct",1,"unconstrained"
298,"condition1","4","yiwei_unclear",106,"以为","yiwei",28452,42,"yiwei",NA,"correct",1,"unconstrained"
298,"condition1","4","juede_contrastive",12,"觉得","juede",20774,43,"juede",NA,"correct",1,"constrained"
298,"condition1","4","yiwei_contrastive",6,"以为","yiwei",13070,44,"yiwei",NA,"correct",1,"constrained"
298,"condition1","4","yiwei_unclear",102,"觉得","juede",15443,45,"yiwei",NA,"incorrect",0,"unconstrained"
298,"condition1","4","yiwei_contrastive",4,"觉得","juede",35027,46,"yiwei",NA,"incorrect",0,"constrained"
298,"condition1","4","juede_contrastive",18,"觉得","juede",23994,48,"juede",NA,"correct",1,"constrained"
298,"condition1","4","juede_unclear",116,"以为","yiwei",42604,49,"juede",NA,"incorrect",0,"unconstrained"
317,"condition1","0","yiwei_contrastive",6,"以为","yiwei",10941,3,"yiwei",NA,"correct",1,"constrained"
317,"condition1","0","yiwei_contrastive",8,"以为","yiwei",18850,4,"yiwei",NA,"correct",1,"constrained"
317,"condition1","0","juede_unclear",111,"觉得","juede",7700,5,"juede",NA,"correct",1,"unconstrained"
317,"condition1","0","juede_contrastive",15,"以为","yiwei",14679,6,"juede",NA,"incorrect",0,"constrained"
317,"condition1","0","juede_contrastive",17,"以为","yiwei",9268,7,"juede",NA,"incorrect",0,"constrained"
317,"condition1","0","juede_unclear",117,"以为","yiwei",23885,8,"juede",NA,"incorrect",0,"unconstrained"
317,"condition1","0","yiwei_unclear",108,"觉得","juede",14621,9,"yiwei",NA,"incorrect",0,"unconstrained"
317,"condition1","0","yiwei_unclear",102,"觉得","juede",12807,10,"yiwei",NA,"incorrect",0,"unconstrained"
317,"condition1","1","yiwei_unclear",103,"以为","yiwei",10978,11,"yiwei",NA,"correct",1,"unconstrained"
317,"condition1","1","yiwei_contrastive",4,"以为","yiwei",15115,12,"yiwei",NA,"correct",1,"constrained"
317,"condition1","1","yiwei_contrastive",7,"以为","yiwei",12454,13,"yiwei",NA,"correct",1,"constrained"
317,"condition1","1","juede_unclear",114,"觉得","juede",8315,14,"juede",NA,"correct",1,"unconstrained"
317,"condition1","1","juede_contrastive",19,"觉得","juede",11992,15,"juede",NA,"correct",1,"constrained"
317,"condition1","1","juede_unclear",119,"觉得","juede",16742,16,"juede",NA,"correct",1,"unconstrained"
317,"condition1","1","juede_contrastive",16,"觉得","juede",26174,18,"juede",NA,"correct",1,"constrained"
317,"condition1","1","yiwei_unclear",109,"以为","yiwei",8842,19,"yiwei",NA,"correct",1,"unconstrained"
317,"condition1","2","juede_contrastive",14,"觉得","juede",9407,21,"juede",NA,"correct",1,"constrained"
317,"condition1","2","yiwei_contrastive",3,"以为","yiwei",13040,22,"yiwei",NA,"correct",1,"constrained"
317,"condition1","2","yiwei_unclear",105,"以为","yiwei",44918,25,"yiwei",NA,"correct",1,"unconstrained"
317,"condition1","2","juede_contrastive",11,"觉得","juede",4695,26,"juede",NA,"correct",1,"constrained"
317,"condition1","2","yiwei_contrastive",10,"以为","yiwei",4640,27,"yiwei",NA,"correct",1,"constrained"
317,"condition1","2","juede_unclear",113,"觉得","juede",5088,28,"juede",NA,"correct",1,"unconstrained"
317,"condition1","2","juede_unclear",112,"觉得","juede",8308,29,"juede",NA,"correct",1,"unconstrained"
317,"condition1","2","yiwei_unclear",104,"以为","yiwei",8464,30,"yiwei",NA,"correct",1,"unconstrained"
317,"condition1","3","yiwei_unclear",110,"觉得","juede",9015,32,"yiwei",NA,"incorrect",0,"unconstrained"
317,"condition1","3","juede_unclear",115,"觉得","juede",12324,33,"juede",NA,"correct",1,"unconstrained"
317,"condition1","3","yiwei_contrastive",9,"以为","yiwei",47589,34,"yiwei",NA,"correct",1,"constrained"
317,"condition1","3","juede_contrastive",13,"觉得","juede",18478,35,"juede",NA,"correct",1,"constrained"
317,"condition1","3","yiwei_contrastive",1,"以为","yiwei",6483,36,"yiwei",NA,"correct",1,"constrained"
317,"condition1","3","juede_unclear",118,"觉得","juede",27772,38,"juede",NA,"correct",1,"unconstrained"
317,"condition1","3","juede_contrastive",20,"觉得","juede",10727,39,"juede",NA,"correct",1,"constrained"
317,"condition1","3","yiwei_unclear",101,"以为","yiwei",6409,40,"yiwei",NA,"correct",1,"unconstrained"
317,"condition1","4","juede_unclear",120,"觉得","juede",4218,41,"juede",NA,"correct",1,"unconstrained"
317,"condition1","4","yiwei_unclear",107,"以为","yiwei",3543,42,"yiwei",NA,"correct",1,"unconstrained"
317,"condition1","4","yiwei_unclear",106,"以为","yiwei",28843,43,"yiwei",NA,"correct",1,"unconstrained"
317,"condition1","4","juede_contrastive",12,"觉得","juede",4184,44,"juede",NA,"correct",1,"constrained"
317,"condition1","4","juede_contrastive",18,"以为","yiwei",3967,46,"juede",NA,"incorrect",0,"constrained"
317,"condition1","4","juede_unclear",116,"觉得","juede",13677,47,"juede",NA,"correct",1,"unconstrained"
317,"condition1","4","yiwei_contrastive",2,"以为","yiwei",3921,49,"yiwei",NA,"correct",1,"constrained"
317,"condition1","4","yiwei_contrastive",5,"以为","yiwei",4707,50,"yiwei",NA,"correct",1,"constrained"
297,"condition1","0","juede_unclear",114,"以为","yiwei",32345,1,"juede",NA,"incorrect",0,"unconstrained"
297,"condition1","0","yiwei_unclear",104,"以为","yiwei",14530,2,"yiwei",NA,"correct",1,"unconstrained"
297,"condition1","0","yiwei_contrastive",7,"以为","yiwei",11825,3,"yiwei",NA,"correct",1,"constrained"
297,"condition1","0","yiwei_unclear",105,"觉得","juede",14786,4,"yiwei",NA,"incorrect",0,"unconstrained"
297,"condition1","0","yiwei_contrastive",9,"以为","yiwei",30323,6,"yiwei",NA,"correct",1,"constrained"
297,"condition1","0","juede_unclear",120,"觉得","juede",12115,7,"juede",NA,"correct",1,"unconstrained"
297,"condition1","0","juede_contrastive",11,"觉得","juede",26620,8,"juede",NA,"correct",1,"constrained"
297,"condition1","0","juede_contrastive",16,"觉得","juede",15968,10,"juede",NA,"correct",1,"constrained"
297,"condition1","1","juede_unclear",117,"以为","yiwei",15730,11,"juede",NA,"incorrect",0,"unconstrained"
297,"condition1","1","yiwei_contrastive",3,"以为","yiwei",5716,12,"yiwei",NA,"correct",1,"constrained"
297,"condition1","1","yiwei_contrastive",6,"以为","yiwei",15298,14,"yiwei",NA,"correct",1,"constrained"
297,"condition1","1","juede_contrastive",17,"以为","yiwei",21343,15,"juede",NA,"incorrect",0,"constrained"
297,"condition1","1","yiwei_unclear",101,"以为","yiwei",9068,16,"yiwei",NA,"correct",1,"unconstrained"
297,"condition1","1","yiwei_unclear",110,"以为","yiwei",16161,17,"yiwei",NA,"correct",1,"unconstrained"
297,"condition1","1","juede_unclear",113,"觉得","juede",20407,18,"juede",NA,"correct",1,"unconstrained"
297,"condition1","1","juede_contrastive",20,"觉得","juede",26812,19,"juede",NA,"correct",1,"constrained"
297,"condition1","2","juede_contrastive",19,"觉得","juede",9324,21,"juede",NA,"correct",1,"constrained"
297,"condition1","2","juede_contrastive",14,"觉得","juede",19120,22,"juede",NA,"correct",1,"constrained"
297,"condition1","2","yiwei_contrastive",1,"以为","yiwei",8804,23,"yiwei",NA,"correct",1,"constrained"
297,"condition1","2","juede_unclear",118,"觉得","juede",8884,24,"juede",NA,"correct",1,"unconstrained"
297,"condition1","2","yiwei_unclear",108,"以为","yiwei",23294,25,"yiwei",NA,"correct",1,"unconstrained"
297,"condition1","2","yiwei_unclear",106,"以为","yiwei",11898,27,"yiwei",NA,"correct",1,"unconstrained"
297,"condition1","2","juede_unclear",111,"觉得","juede",7229,28,"juede",NA,"correct",1,"unconstrained"
297,"condition1","2","yiwei_contrastive",5,"以为","yiwei",7708,30,"yiwei",NA,"correct",1,"constrained"
297,"condition1","3","juede_unclear",116,"觉得","juede",12628,32,"juede",NA,"correct",1,"unconstrained"
297,"condition1","3","juede_contrastive",18,"以为","yiwei",8619,33,"juede",NA,"incorrect",0,"constrained"
297,"condition1","3","yiwei_unclear",103,"以为","yiwei",6373,34,"yiwei",NA,"correct",1,"unconstrained"
297,"condition1","3","yiwei_unclear",107,"以为","yiwei",9172,36,"yiwei",NA,"correct",1,"unconstrained"
297,"condition1","3","yiwei_contrastive",2,"以为","yiwei",10915,37,"yiwei",NA,"correct",1,"constrained"
297,"condition1","3","yiwei_contrastive",10,"以为","yiwei",8549,38,"yiwei",NA,"correct",1,"constrained"
297,"condition1","3","juede_unclear",112,"觉得","juede",9124,39,"juede",NA,"correct",1,"unconstrained"
297,"condition1","3","juede_contrastive",12,"觉得","juede",14042,40,"juede",NA,"correct",1,"constrained"
297,"condition1","4","juede_unclear",115,"觉得","juede",23424,42,"juede",NA,"correct",1,"unconstrained"
297,"condition1","4","yiwei_contrastive",4,"以为","yiwei",10162,43,"yiwei",NA,"correct",1,"constrained"
297,"condition1","4","yiwei_contrastive",8,"以为","yiwei",10731,44,"yiwei",NA,"correct",1,"constrained"
297,"condition1","4","juede_contrastive",15,"以为","yiwei",42429,45,"juede",NA,"incorrect",0,"constrained"
297,"condition1","4","juede_contrastive",13,"以为","yiwei",14403,46,"juede",NA,"incorrect",0,"constrained"
297,"condition1","4","yiwei_unclear",109,"以为","yiwei",31417,47,"yiwei",NA,"correct",1,"unconstrained"
297,"condition1","4","juede_unclear",119,"觉得","juede",12139,48,"juede",NA,"correct",1,"unconstrained"
297,"condition1","4","yiwei_unclear",102,"以为","yiwei",11267,49,"yiwei",NA,"correct",1,"unconstrained"
313,"condition1","0","juede_unclear",119,"觉得","juede",22368,2,"juede",NA,"correct",1,"unconstrained"
313,"condition1","0","juede_unclear",112,"觉得","juede",22998,3,"juede",NA,"correct",1,"unconstrained"
313,"condition1","0","yiwei_unclear",106,"以为","yiwei",86784,4,"yiwei",NA,"correct",1,"unconstrained"
313,"condition1","0","yiwei_unclear",104,"以为","yiwei",20066,5,"yiwei",NA,"correct",1,"unconstrained"
313,"condition1","0","juede_contrastive",15,"觉得","juede",17650,6,"juede",NA,"correct",1,"constrained"
313,"condition1","0","yiwei_contrastive",5,"以为","yiwei",13033,7,"yiwei",NA,"correct",1,"constrained"
313,"condition1","0","juede_contrastive",20,"觉得","juede",19815,8,"juede",NA,"correct",1,"constrained"
313,"condition1","0","yiwei_contrastive",4,"以为","yiwei",15902,9,"yiwei",NA,"correct",1,"constrained"
313,"condition1","1","yiwei_unclear",102,"以为","yiwei",16401,11,"yiwei",NA,"correct",1,"unconstrained"
313,"condition1","1","juede_contrastive",11,"觉得","juede",13832,12,"juede",NA,"correct",1,"constrained"
313,"condition1","1","juede_contrastive",18,"觉得","juede",10485,13,"juede",NA,"correct",1,"constrained"
313,"condition1","1","juede_unclear",113,"觉得","juede",10900,15,"juede",NA,"correct",1,"unconstrained"
313,"condition1","1","yiwei_contrastive",7,"以为","yiwei",13684,16,"yiwei",NA,"correct",1,"constrained"
313,"condition1","1","yiwei_unclear",108,"觉得","juede",9100,17,"yiwei",NA,"incorrect",0,"unconstrained"
313,"condition1","1","yiwei_contrastive",3,"以为","yiwei",9592,19,"yiwei",NA,"correct",1,"constrained"
313,"condition1","1","juede_unclear",117,"觉得","juede",21110,20,"juede",NA,"correct",1,"unconstrained"
