workerid,proliferate.condition,block_id,condition,item_id,response,rt,trial_num,verb,error,answer,response_correct,response_clean,response_type,response_num,discourse_type
521,condition1,1,yiwei_unclear,104,打,7550,13,yiwei,NA,NA,NA,other,other,0,unconstrained
521,condition1,1,juede_contrastive,20,说,5212,15,juede,NA,NA,NA,other,non-say,0,constrained
521,condition1,1,juede_contrastive,15,看,4534,17,juede,NA,NA,NA,other,non-other,0,constrained
521,condition1,1,yiwei_contrastive,8,发现,6896,18,yiwei,NA,NA,NA,other,factive-other,0,constrained
521,condition1,1,yiwei_contrastive,7,看,5577,19,yiwei,NA,NA,NA,other,non-other,0,constrained
521,condition1,1,juede_unclear,118,说,3967,20,juede,NA,NA,NA,other,non-say,0,unconstrained
521,condition1,2,juede_unclear,116,看,4548,21,juede,NA,NA,NA,other,non-other,0,unconstrained
521,condition1,2,yiwei_contrastive,5,猜,8536,22,yiwei,NA,NA,NA,other,non-belief,0,constrained
521,condition1,2,yiwei_contrastive,4,猜,3926,23,yiwei,NA,NA,NA,other,non-belief,0,constrained
521,condition1,2,yiwei_unclear,108,说,8851,24,yiwei,NA,NA,NA,other,non-say,0,unconstrained
521,condition1,2,juede_contrastive,16,看,11329,25,juede,NA,NA,NA,other,non-other,0,constrained
521,condition1,2,juede_unclear,111,觉得,5085,27,juede,NA,NA,NA,juede,non-belief,1,unconstrained
521,condition1,2,yiwei_unclear,109,来,8598,29,yiwei,NA,NA,NA,other,other,0,unconstrained
521,condition1,2,juede_contrastive,13,看,4136,30,juede,NA,NA,NA,other,non-other,0,constrained
521,condition1,3,yiwei_unclear,101,说,4686,31,yiwei,NA,NA,NA,other,non-say,0,unconstrained
521,condition1,3,yiwei_unclear,102,说,5191,32,yiwei,NA,NA,NA,other,non-say,0,unconstrained
521,condition1,3,juede_contrastive,18,说,3454,34,juede,NA,NA,NA,other,non-say,0,constrained
521,condition1,3,juede_unclear,120,在,6595,35,juede,NA,NA,NA,other,other,0,unconstrained
521,condition1,3,yiwei_contrastive,3,说,5679,36,yiwei,NA,NA,NA,other,non-say,0,constrained
521,condition1,3,juede_contrastive,19,看,19191,37,juede,NA,NA,NA,other,non-other,0,constrained
521,condition1,3,juede_unclear,114,发现,18765,38,juede,NA,NA,NA,other,factive-other,0,unconstrained
521,condition1,3,yiwei_contrastive,6,说,4171,40,yiwei,NA,NA,NA,other,non-say,0,constrained
521,condition1,4,juede_unclear,112,说,3613,43,juede,NA,NA,NA,other,non-say,0,unconstrained
521,condition1,4,yiwei_contrastive,10,说,3536,44,yiwei,NA,NA,NA,other,non-say,0,constrained
521,condition1,4,yiwei_unclear,110,说,9817,45,yiwei,NA,NA,NA,other,non-say,0,unconstrained
521,condition1,4,yiwei_contrastive,2,看,3617,46,yiwei,NA,NA,NA,other,non-other,0,constrained
521,condition1,4,juede_unclear,115,看,3234,47,juede,NA,NA,NA,other,non-other,0,unconstrained
521,condition1,4,yiwei_unclear,105,看,4183,48,yiwei,NA,NA,NA,other,non-other,0,unconstrained
521,condition1,4,juede_contrastive,11,瞧,6933,49,juede,NA,NA,NA,other,other,0,constrained
521,condition1,4,juede_contrastive,17,说,6646,50,juede,NA,NA,NA,other,non-say,0,constrained
495,condition1,0,yiwei_unclear,108,负责,35183,1,yiwei,NA,NA,NA,other,other,0,unconstrained
495,condition1,0,juede_contrastive,13,刚刚,56128,2,juede,NA,NA,NA,other,other,0,constrained
495,condition1,0,juede_unclear,115,猜,9329,3,juede,NA,NA,NA,other,non-belief,0,unconstrained
495,condition1,0,yiwei_unclear,101,说,14697,5,yiwei,NA,NA,NA,other,non-say,0,unconstrained
495,condition1,0,juede_unclear,114,害,14600,6,juede,NA,NA,NA,other,other,0,unconstrained
495,condition1,0,yiwei_contrastive,5,不知道,12079,7,yiwei,NA,NA,NA,other,factive-belief,0,constrained
495,condition1,0,juede_contrastive,19,不会,23153,8,juede,NA,NA,NA,other,other,0,constrained
495,condition1,0,yiwei_contrastive,1,看,12023,10,yiwei,NA,NA,NA,other,non-other,0,constrained
495,condition1,1,juede_unclear,120,觉得,10329,12,juede,NA,NA,NA,juede,non-belief,1,unconstrained
495,condition1,1,juede_contrastive,11,认为,12848,13,juede,NA,NA,NA,other,non-belief,0,constrained
495,condition1,1,yiwei_contrastive,4,认,7416,14,yiwei,NA,NA,NA,other,other,0,constrained
495,condition1,1,yiwei_contrastive,9,觉得,22967,16,yiwei,NA,NA,NA,juede,non-belief,0,constrained
495,condition1,1,yiwei_unclear,110,觉得,54112,17,yiwei,NA,NA,NA,juede,non-belief,0,unconstrained
495,condition1,1,juede_unclear,119,感觉,15352,18,juede,NA,NA,NA,other,non-belief,0,unconstrained
495,condition1,1,juede_contrastive,16,买,11512,19,juede,NA,NA,NA,other,other,0,constrained
495,condition1,1,yiwei_unclear,104,告诉,13312,20,yiwei,NA,NA,NA,other,non-say,0,unconstrained
495,condition1,2,yiwei_contrastive,6,认为,9042,21,yiwei,NA,NA,NA,other,non-belief,0,constrained
495,condition1,2,yiwei_contrastive,10,觉得,13735,22,yiwei,NA,NA,NA,juede,non-belief,0,constrained
495,condition1,2,juede_unclear,111,觉得,25839,23,juede,NA,NA,NA,juede,non-belief,1,unconstrained
495,condition1,2,yiwei_unclear,103,看到,18648,25,yiwei,NA,NA,NA,other,factive-other,0,unconstrained
495,condition1,2,juede_unclear,112,想,16895,26,juede,NA,NA,NA,other,non-belief,0,unconstrained
495,condition1,2,juede_contrastive,14,认为,13488,27,juede,NA,NA,NA,other,non-belief,0,constrained
495,condition1,2,juede_contrastive,20,看,8025,29,juede,NA,NA,NA,other,non-other,0,constrained
495,condition1,2,yiwei_unclear,109,知道,5800,30,yiwei,NA,NA,NA,other,factive-belief,0,unconstrained
495,condition1,3,juede_contrastive,17,瞧,10511,31,juede,NA,NA,NA,other,other,0,constrained
495,condition1,3,yiwei_unclear,102,感觉,10680,33,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
495,condition1,3,yiwei_contrastive,8,看,6472,34,yiwei,NA,NA,NA,other,non-other,0,constrained
495,condition1,3,juede_contrastive,12,想,8432,35,juede,NA,NA,NA,other,ambiguous want,0,constrained
495,condition1,3,juede_unclear,113,认同,10784,36,juede,NA,NA,NA,other,other,0,unconstrained
495,condition1,3,yiwei_contrastive,7,认为,12623,37,yiwei,NA,NA,NA,other,non-belief,0,constrained
495,condition1,3,yiwei_unclear,105,以为,9168,39,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
495,condition1,3,juede_unclear,118,同意,9232,40,juede,NA,NA,NA,other,other,0,unconstrained
495,condition1,4,yiwei_unclear,107,误会,12120,41,yiwei,NA,NA,NA,other,other,0,unconstrained
495,condition1,4,juede_unclear,117,看,9216,42,juede,NA,NA,NA,other,non-other,0,unconstrained
495,condition1,4,juede_contrastive,18,猜测,15128,43,juede,NA,NA,NA,other,non-belief,0,constrained
495,condition1,4,juede_unclear,116,想,9816,44,juede,NA,NA,NA,other,non-belief,0,unconstrained
495,condition1,4,juede_contrastive,15,看,8119,45,juede,NA,NA,NA,other,non-other,0,constrained
495,condition1,4,yiwei_contrastive,3,想,12351,46,yiwei,NA,NA,NA,other,ambiguous want,0,constrained
495,condition1,4,yiwei_contrastive,2,觉得,12224,47,yiwei,NA,NA,NA,juede,non-belief,0,constrained
495,condition1,4,yiwei_unclear,106,刚才,17865,49,yiwei,NA,NA,NA,other,other,0,unconstrained
436,condition1,0,juede_contrastive,17,说的,123034,1,juede,NA,NA,NA,other,non-say,0,constrained
436,condition1,0,juede_unclear,112,感觉,26692,2,juede,NA,NA,NA,other,non-belief,0,unconstrained
436,condition1,0,yiwei_unclear,101,认为,12563,3,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
436,condition1,0,yiwei_contrastive,6,做饭,8082,4,yiwei,NA,NA,NA,other,other,0,constrained
436,condition1,0,juede_contrastive,18,听说,49340,5,juede,NA,NA,NA,other,non-say,0,constrained
436,condition1,0,juede_unclear,111,觉得,9147,6,juede,NA,NA,NA,juede,non-belief,1,unconstrained
436,condition1,0,yiwei_contrastive,4,当,58985,8,yiwei,NA,NA,NA,other,contra,0,constrained
436,condition1,0,yiwei_unclear,109,撵,18879,10,yiwei,NA,NA,NA,other,other,0,unconstrained
436,condition1,1,yiwei_contrastive,7,认为,28152,11,yiwei,NA,NA,NA,other,non-belief,0,constrained
436,condition1,1,juede_unclear,115,想,34301,12,juede,NA,NA,NA,other,non-belief,0,unconstrained
436,condition1,1,juede_contrastive,13,说,23207,13,juede,NA,NA,NA,other,non-say,0,constrained
436,condition1,1,juede_unclear,116,感觉,12827,15,juede,NA,NA,NA,other,non-belief,0,unconstrained
436,condition1,1,yiwei_unclear,106,剩下,20710,16,yiwei,NA,NA,NA,other,other,0,unconstrained
436,condition1,1,yiwei_contrastive,3,确定,65307,18,yiwei,NA,NA,NA,other,other,0,constrained
436,condition1,1,yiwei_unclear,102,想象,15860,19,yiwei,NA,NA,NA,other,non-other,0,unconstrained
436,condition1,1,juede_contrastive,16,想起来,32760,20,juede,NA,NA,NA,other,ambiguous want,0,constrained
436,condition1,2,juede_contrastive,12,设想,31322,21,juede,NA,NA,NA,other,non-other,0,constrained
436,condition1,2,yiwei_unclear,110,欣赏,117147,22,yiwei,NA,NA,NA,other,other,0,unconstrained
436,condition1,2,juede_unclear,113,同意,23130,24,juede,NA,NA,NA,other,other,0,unconstrained
436,condition1,2,juede_unclear,120,拉,29275,25,juede,NA,NA,NA,other,other,0,unconstrained
436,condition1,2,yiwei_unclear,103,调侃,20193,26,yiwei,NA,NA,NA,other,other,0,unconstrained
436,condition1,2,yiwei_contrastive,8,发现,14383,28,yiwei,NA,NA,NA,other,factive-other,0,constrained
436,condition1,2,juede_contrastive,19,是,16131,29,juede,NA,NA,NA,other,other,0,constrained
436,condition1,2,yiwei_contrastive,5,知道,9251,30,yiwei,NA,NA,NA,other,factive-belief,0,constrained
436,condition1,3,juede_unclear,118,觉得,32304,31,juede,NA,NA,NA,juede,non-belief,1,unconstrained
436,condition1,3,yiwei_unclear,104,是,78060,32,yiwei,NA,NA,NA,other,other,0,unconstrained
436,condition1,3,juede_contrastive,15,猜,44984,33,juede,NA,NA,NA,other,non-belief,0,constrained
436,condition1,3,yiwei_unclear,108,确认,24732,35,yiwei,NA,NA,NA,other,other,0,unconstrained
436,condition1,3,yiwei_contrastive,2,忘记,20604,36,yiwei,NA,NA,NA,other,other,0,constrained
436,condition1,3,yiwei_contrastive,10,以为,10761,37,yiwei,NA,NA,NA,yiwei,contra,1,constrained
436,condition1,3,juede_contrastive,11,戴,7413,39,juede,NA,NA,NA,other,other,0,constrained
436,condition1,3,juede_unclear,119,说,28789,40,juede,NA,NA,NA,other,non-say,0,unconstrained
436,condition1,4,yiwei_contrastive,9,猜,6017,41,yiwei,NA,NA,NA,other,non-belief,0,constrained
436,condition1,4,yiwei_unclear,107,认为,8484,42,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
436,condition1,4,juede_unclear,117,看到,71457,43,juede,NA,NA,NA,other,factive-other,0,unconstrained
436,condition1,4,juede_unclear,114,发现,24638,45,juede,NA,NA,NA,other,factive-other,0,unconstrained
436,condition1,4,yiwei_contrastive,1,确认,19718,46,yiwei,NA,NA,NA,other,other,0,constrained
436,condition1,4,juede_contrastive,20,说,20742,47,juede,NA,NA,NA,other,non-say,0,constrained
436,condition1,4,juede_contrastive,14,猜测,35459,48,juede,NA,NA,NA,other,non-belief,0,constrained
436,condition1,4,yiwei_unclear,105,以为,19415,50,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
479,condition1,0,yiwei_unclear,110,以为,17265,1,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
479,condition1,0,juede_contrastive,12,认为,3167,2,juede,NA,NA,NA,other,non-belief,0,constrained
479,condition1,0,yiwei_unclear,102,以为,3336,3,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
479,condition1,0,yiwei_contrastive,8,发现,7592,4,yiwei,NA,NA,NA,other,factive-other,0,constrained
479,condition1,0,juede_unclear,113,觉得,2888,6,juede,NA,NA,NA,juede,non-belief,1,unconstrained
479,condition1,0,juede_contrastive,14,认为,9040,8,juede,NA,NA,NA,other,non-belief,0,constrained
479,condition1,0,yiwei_contrastive,6,说,3383,9,yiwei,NA,NA,NA,other,non-say,0,constrained
479,condition1,0,juede_unclear,114,害怕,10479,10,juede,NA,NA,NA,other,non-emotion,0,unconstrained
479,condition1,1,yiwei_unclear,101,以为,5088,11,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
479,condition1,1,juede_unclear,118,认为,5192,12,juede,NA,NA,NA,other,non-belief,0,unconstrained
479,condition1,1,yiwei_contrastive,7,以为,5664,15,yiwei,NA,NA,NA,yiwei,contra,1,constrained
479,condition1,1,yiwei_contrastive,10,以为,3792,16,yiwei,NA,NA,NA,yiwei,contra,1,constrained
479,condition1,1,juede_contrastive,11,戴,16176,17,juede,NA,NA,NA,other,other,0,constrained
479,condition1,1,juede_contrastive,15,认为,22456,18,juede,NA,NA,NA,other,non-belief,0,constrained
479,condition1,1,yiwei_unclear,103,以为,3671,19,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
479,condition1,1,juede_unclear,119,看,5112,20,juede,NA,NA,NA,other,non-other,0,unconstrained
479,condition1,2,yiwei_unclear,106,留下,10241,21,yiwei,NA,NA,NA,other,other,0,unconstrained
479,condition1,2,juede_contrastive,13,说,20535,22,juede,NA,NA,NA,other,non-say,0,constrained
479,condition1,2,yiwei_contrastive,3,以为,6720,23,yiwei,NA,NA,NA,yiwei,contra,1,constrained
479,condition1,2,yiwei_contrastive,1,说,9064,24,yiwei,NA,NA,NA,other,non-say,0,constrained
479,condition1,2,yiwei_unclear,105,以为,9600,25,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
479,condition1,2,juede_contrastive,19,感觉,52136,26,juede,NA,NA,NA,other,non-belief,0,constrained
479,condition1,2,juede_unclear,116,看到,8832,27,juede,NA,NA,NA,other,factive-other,0,unconstrained
479,condition1,2,juede_unclear,117,放,9624,29,juede,NA,NA,NA,other,other,0,unconstrained
479,condition1,3,yiwei_contrastive,2,以为,3272,31,yiwei,NA,NA,NA,yiwei,contra,1,constrained
479,condition1,3,juede_unclear,120,说,4248,33,juede,NA,NA,NA,other,non-say,0,unconstrained
479,condition1,3,yiwei_unclear,107,说,3952,34,yiwei,NA,NA,NA,other,non-say,0,unconstrained
479,condition1,3,juede_unclear,111,发现,3848,35,juede,NA,NA,NA,other,factive-other,0,unconstrained
479,condition1,3,juede_contrastive,18,认为,3704,36,juede,NA,NA,NA,other,non-belief,0,constrained
479,condition1,3,yiwei_unclear,104,告诉,4584,37,yiwei,NA,NA,NA,other,non-say,0,unconstrained
479,condition1,3,juede_contrastive,16,说的,5048,38,juede,NA,NA,NA,other,non-say,0,constrained
479,condition1,3,yiwei_contrastive,4,说,6288,39,yiwei,NA,NA,NA,other,non-say,0,constrained
479,condition1,4,juede_contrastive,17,以为,3352,41,juede,NA,NA,NA,yiwei,contra,0,constrained
479,condition1,4,juede_unclear,112,说,5568,42,juede,NA,NA,NA,other,non-say,0,unconstrained
479,condition1,4,yiwei_unclear,108,以为,10488,43,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
479,condition1,4,yiwei_contrastive,5,以为,2984,44,yiwei,NA,NA,NA,yiwei,contra,1,constrained
479,condition1,4,yiwei_contrastive,9,感觉,8072,45,yiwei,NA,NA,NA,other,non-belief,0,constrained
479,condition1,4,yiwei_unclear,109,让,3079,48,yiwei,NA,NA,NA,other,other,0,unconstrained
479,condition1,4,juede_unclear,115,认为,4096,49,juede,NA,NA,NA,other,non-belief,0,unconstrained
479,condition1,4,juede_contrastive,20,说,6129,50,juede,NA,NA,NA,other,non-say,0,constrained
509,condition1,0,yiwei_unclear,103,以为,22474,1,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
509,condition1,0,yiwei_contrastive,10,以为,7767,3,yiwei,NA,NA,NA,yiwei,contra,1,constrained
509,condition1,0,juede_unclear,111,觉得,4274,4,juede,NA,NA,NA,juede,non-belief,1,unconstrained
509,condition1,0,juede_contrastive,11,觉得,15342,5,juede,NA,NA,NA,juede,non-belief,1,constrained
509,condition1,0,juede_contrastive,15,看,17644,6,juede,NA,NA,NA,other,non-other,0,constrained
509,condition1,0,yiwei_unclear,102,猜,8498,7,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
509,condition1,0,juede_unclear,112,觉得,6306,8,juede,NA,NA,NA,juede,non-belief,1,unconstrained
509,condition1,0,yiwei_contrastive,8,猜,4294,9,yiwei,NA,NA,NA,other,non-belief,0,constrained
509,condition1,1,yiwei_unclear,107,说,4116,11,yiwei,NA,NA,NA,other,non-say,0,unconstrained
509,condition1,1,juede_contrastive,17,看,17296,12,juede,NA,NA,NA,other,non-other,0,constrained
509,condition1,1,juede_unclear,116,看,14888,13,juede,NA,NA,NA,other,non-other,0,unconstrained
509,condition1,1,yiwei_unclear,101,以为,16034,14,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
509,condition1,1,juede_unclear,117,藏,4370,15,juede,NA,NA,NA,other,other,0,unconstrained
509,condition1,1,yiwei_contrastive,5,觉得,4130,17,yiwei,NA,NA,NA,juede,non-belief,0,constrained
509,condition1,1,juede_contrastive,20,认为,5246,18,juede,NA,NA,NA,other,non-belief,0,constrained
509,condition1,1,yiwei_contrastive,1,说,4266,19,yiwei,NA,NA,NA,other,non-say,0,constrained
509,condition1,2,juede_unclear,120,觉得,12202,21,juede,NA,NA,NA,juede,non-belief,1,unconstrained
509,condition1,2,juede_contrastive,16,觉得,7575,22,juede,NA,NA,NA,juede,non-belief,1,constrained
509,condition1,2,yiwei_unclear,106,剩,19012,23,yiwei,NA,NA,NA,other,other,0,unconstrained
509,condition1,2,yiwei_unclear,105,以为,15364,24,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
509,condition1,2,yiwei_contrastive,2,以为,4194,25,yiwei,NA,NA,NA,yiwei,contra,1,constrained
509,condition1,2,juede_contrastive,13,以为,4096,27,juede,NA,NA,NA,yiwei,contra,0,constrained
509,condition1,2,yiwei_contrastive,4,以为,3432,28,yiwei,NA,NA,NA,yiwei,contra,1,constrained
509,condition1,2,juede_unclear,119,看,17791,30,juede,NA,NA,NA,other,non-other,0,unconstrained
509,condition1,3,yiwei_contrastive,3,以为,5496,31,yiwei,NA,NA,NA,yiwei,contra,1,constrained
509,condition1,3,juede_unclear,115,以为,3577,32,juede,NA,NA,NA,yiwei,contra,0,unconstrained
509,condition1,3,juede_unclear,118,以为,4450,33,juede,NA,NA,NA,yiwei,contra,0,unconstrained
509,condition1,3,yiwei_unclear,108,觉得,19104,34,yiwei,NA,NA,NA,juede,non-belief,0,unconstrained
509,condition1,3,juede_contrastive,14,以为,3394,36,juede,NA,NA,NA,yiwei,contra,0,constrained
509,condition1,3,juede_contrastive,18,猜,5203,37,juede,NA,NA,NA,other,non-belief,0,constrained
509,condition1,3,yiwei_contrastive,7,猜,7720,38,yiwei,NA,NA,NA,other,non-belief,0,constrained
509,condition1,3,yiwei_unclear,110,以为,5697,39,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
509,condition1,4,yiwei_unclear,104,看,15619,41,yiwei,NA,NA,NA,other,non-other,0,unconstrained
509,condition1,4,juede_contrastive,12,觉得,7651,42,juede,NA,NA,NA,juede,non-belief,1,constrained
509,condition1,4,yiwei_unclear,109,猜,3418,44,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
509,condition1,4,juede_contrastive,19,觉得,14058,45,juede,NA,NA,NA,juede,non-belief,1,constrained
509,condition1,4,yiwei_contrastive,6,以为,4243,46,yiwei,NA,NA,NA,yiwei,contra,1,constrained
509,condition1,4,juede_unclear,114,看,5870,47,juede,NA,NA,NA,other,non-other,0,unconstrained
509,condition1,4,yiwei_contrastive,9,猜,3864,49,yiwei,NA,NA,NA,other,non-belief,0,constrained
509,condition1,4,juede_unclear,113,认为,3560,50,juede,NA,NA,NA,other,non-belief,0,unconstrained
494,condition1,0,yiwei_contrastive,1,说,4559,1,yiwei,NA,NA,NA,other,non-say,0,constrained
494,condition1,0,juede_contrastive,18,说,4418,3,juede,NA,NA,NA,other,non-say,0,constrained
494,condition1,0,yiwei_contrastive,3,就,5176,4,yiwei,NA,NA,NA,other,other,0,constrained
494,condition1,0,juede_unclear,119,说,6944,6,juede,NA,NA,NA,other,non-say,0,unconstrained
494,condition1,0,yiwei_unclear,101,以为,6747,7,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
494,condition1,0,juede_contrastive,12,说,4400,8,juede,NA,NA,NA,other,non-say,0,constrained
494,condition1,0,yiwei_unclear,105,计划,25486,9,yiwei,NA,NA,NA,other,other,0,unconstrained
494,condition1,0,juede_unclear,120,带,8076,10,juede,NA,NA,NA,other,other,0,unconstrained
494,condition1,1,yiwei_unclear,110,猜,13235,12,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
494,condition1,1,juede_unclear,113,觉得,3898,14,juede,NA,NA,NA,juede,non-belief,1,unconstrained
494,condition1,1,juede_contrastive,11,戴,7424,15,juede,NA,NA,NA,other,other,0,constrained
494,condition1,1,juede_unclear,111,觉得,4301,16,juede,NA,NA,NA,juede,non-belief,1,unconstrained
494,condition1,1,yiwei_unclear,102,觉得,5185,17,yiwei,NA,NA,NA,juede,non-belief,0,unconstrained
494,condition1,1,yiwei_contrastive,8,发现,10572,18,yiwei,NA,NA,NA,other,factive-other,0,constrained
494,condition1,1,yiwei_contrastive,9,说,9516,19,yiwei,NA,NA,NA,other,non-say,0,constrained
494,condition1,1,juede_contrastive,20,猜,14653,20,juede,NA,NA,NA,other,non-belief,0,constrained
494,condition1,2,yiwei_unclear,103,觉得,8916,21,yiwei,NA,NA,NA,juede,non-belief,0,unconstrained
494,condition1,2,yiwei_contrastive,10,以为,6266,22,yiwei,NA,NA,NA,yiwei,contra,1,constrained
494,condition1,2,juede_contrastive,13,拿的,13704,23,juede,NA,NA,NA,other,other,0,constrained
494,condition1,2,yiwei_contrastive,6,说,4164,24,yiwei,NA,NA,NA,other,non-say,0,constrained
494,condition1,2,juede_unclear,112,说,8087,25,juede,NA,NA,NA,other,non-say,0,unconstrained
494,condition1,2,yiwei_unclear,108,划分,11400,27,yiwei,NA,NA,NA,other,other,0,unconstrained
494,condition1,2,juede_unclear,118,觉得,4603,28,juede,NA,NA,NA,juede,non-belief,1,unconstrained
494,condition1,2,juede_contrastive,14,以为,3564,30,juede,NA,NA,NA,yiwei,contra,0,constrained
494,condition1,3,juede_unclear,116,认,8712,31,juede,NA,NA,NA,other,other,0,unconstrained
494,condition1,3,yiwei_contrastive,2,猜,9244,32,yiwei,NA,NA,NA,other,non-belief,0,constrained
494,condition1,3,juede_contrastive,15,拿的,11181,33,juede,NA,NA,NA,other,other,0,constrained
494,condition1,3,yiwei_contrastive,4,说,3607,34,yiwei,NA,NA,NA,other,non-say,0,constrained
494,condition1,3,yiwei_unclear,107,叫,5419,35,yiwei,NA,NA,NA,other,non-say,0,unconstrained
494,condition1,3,juede_contrastive,17,拿的,13060,36,juede,NA,NA,NA,other,other,0,constrained
494,condition1,3,juede_unclear,115,觉得,21349,38,juede,NA,NA,NA,juede,non-belief,1,unconstrained
494,condition1,3,yiwei_unclear,104,告诉,4953,39,yiwei,NA,NA,NA,other,non-say,0,unconstrained
494,condition1,4,yiwei_unclear,106,剩下,3815,42,yiwei,NA,NA,NA,other,other,0,unconstrained
494,condition1,4,yiwei_unclear,109,离开,3441,43,yiwei,NA,NA,NA,other,other,0,unconstrained
494,condition1,4,juede_contrastive,19,觉得,14452,44,juede,NA,NA,NA,juede,non-belief,1,constrained
494,condition1,4,yiwei_contrastive,7,觉得,16140,45,yiwei,NA,NA,NA,juede,non-belief,0,constrained
494,condition1,4,juede_contrastive,16,觉得,5215,47,juede,NA,NA,NA,juede,non-belief,1,constrained
494,condition1,4,juede_unclear,114,看见,10760,48,juede,NA,NA,NA,other,factive-other,0,unconstrained
494,condition1,4,yiwei_contrastive,5,发现,5272,49,yiwei,NA,NA,NA,other,factive-other,0,constrained
494,condition1,4,juede_unclear,117,放,5801,50,juede,NA,NA,NA,other,other,0,unconstrained
438,condition1,0,juede_contrastive,14,看,64714,1,juede,NA,NA,NA,other,non-other,0,constrained
438,condition1,0,yiwei_unclear,108,承擔,189087,3,yiwei,NA,NA,NA,other,other,0,unconstrained
438,condition1,0,yiwei_contrastive,10,看,68442,4,yiwei,NA,NA,NA,other,non-other,0,constrained
438,condition1,0,juede_unclear,115,看,11073,5,juede,NA,NA,NA,other,non-other,0,unconstrained
438,condition1,0,juede_contrastive,18,看見,18972,7,juede,NA,NA,NA,other,factive-other,0,constrained
438,condition1,0,yiwei_unclear,102,說,6918,8,yiwei,NA,NA,NA,other,non-say,0,unconstrained
438,condition1,0,yiwei_contrastive,7,笑,166973,9,yiwei,NA,NA,NA,other,other,0,constrained
438,condition1,0,juede_unclear,119,看看,27729,10,juede,NA,NA,NA,other,other,0,unconstrained
438,condition1,1,yiwei_unclear,110,告訴,22817,11,yiwei,NA,NA,NA,other,non-say,0,unconstrained
438,condition1,1,yiwei_contrastive,2,說,6728,12,yiwei,NA,NA,NA,other,non-say,0,constrained
438,condition1,1,juede_unclear,116,看見,23617,13,juede,NA,NA,NA,other,factive-other,0,unconstrained
438,condition1,1,juede_contrastive,15,看,10759,16,juede,NA,NA,NA,other,non-other,0,constrained
438,condition1,1,juede_unclear,120,抓,55871,17,juede,NA,NA,NA,other,other,0,unconstrained
438,condition1,1,yiwei_unclear,105,躲避,37602,18,yiwei,NA,NA,NA,other,other,0,unconstrained
438,condition1,1,juede_contrastive,16,找,19451,19,juede,NA,NA,NA,other,other,0,constrained
438,condition1,1,yiwei_contrastive,6,看見,11988,20,yiwei,NA,NA,NA,other,factive-other,0,constrained
438,condition1,2,yiwei_contrastive,5,看,4224,21,yiwei,NA,NA,NA,other,non-other,0,constrained
438,condition1,2,yiwei_unclear,103,看,12784,23,yiwei,NA,NA,NA,other,non-other,0,unconstrained
438,condition1,2,juede_unclear,111,說,8390,24,juede,NA,NA,NA,other,non-say,0,unconstrained
438,condition1,2,juede_contrastive,11,挑,23993,25,juede,NA,NA,NA,other,other,0,constrained
438,condition1,2,juede_contrastive,19,是,56531,26,juede,NA,NA,NA,other,other,0,constrained
438,condition1,2,yiwei_unclear,106,是,20729,28,yiwei,NA,NA,NA,other,other,0,unconstrained
438,condition1,2,juede_unclear,114,看,9720,29,juede,NA,NA,NA,other,non-other,0,unconstrained
438,condition1,2,yiwei_contrastive,1,說,5001,30,yiwei,NA,NA,NA,other,non-say,0,constrained
438,condition1,3,juede_contrastive,13,買,27872,31,juede,NA,NA,NA,other,other,0,constrained
438,condition1,3,yiwei_contrastive,8,看見,8584,32,yiwei,NA,NA,NA,other,factive-other,0,constrained
438,condition1,3,juede_unclear,117,放,15097,33,juede,NA,NA,NA,other,other,0,unconstrained
438,condition1,3,yiwei_unclear,109,看見,13336,34,yiwei,NA,NA,NA,other,factive-other,0,unconstrained
438,condition1,3,yiwei_unclear,107,說,6520,35,yiwei,NA,NA,NA,other,non-say,0,unconstrained
438,condition1,3,juede_unclear,118,估計,18458,37,juede,NA,NA,NA,other,other,0,unconstrained
438,condition1,3,yiwei_contrastive,4,看,5936,39,yiwei,NA,NA,NA,other,non-other,0,constrained
438,condition1,3,juede_contrastive,20,說,8354,40,juede,NA,NA,NA,other,non-say,0,constrained
438,condition1,4,juede_unclear,112,說,6823,41,juede,NA,NA,NA,other,non-say,0,unconstrained
438,condition1,4,yiwei_unclear,101,看見,11081,42,yiwei,NA,NA,NA,other,factive-other,0,unconstrained
